,Portfolio,Cash
14072,1285831.2479731624,1460931.2539731625
14073,1285831.2479731624,1460931.2539731625
14074,1285831.2479731624,1460931.2539731625
14075,1285831.2479731624,1460931.2539731625
14076,1285831.2479731624,1460931.2539731625
14077,1285831.2479731624,1460931.2539731625
14078,1285831.2479731624,1460931.2539731625
14079,1285831.2479731624,1460931.2539731625
14080,1285831.2479731624,1460931.2539731625
14081,1285831.2479731624,1460931.2539731625
14082,1285831.2479731624,1460931.2539731625
14083,1285831.2479731624,1460931.2539731625
14084,1285831.2479731624,1460931.2539731625
14085,1285831.2479731624,1460931.2539731625
14086,1285831.2479731624,1460931.2539731625
14087,1285831.2479731624,1460931.2539731625
14088,1285831.2479731624,1460931.2539731625
14089,1285831.2479731624,1460931.2539731625
14090,1285831.2479731624,1460931.2539731625
14091,1285831.2479731624,1460931.2539731625
14092,1285831.2479731624,1460931.2539731625
14093,1285831.2479731624,1460931.2539731625
14094,1285831.2479731624,1460931.2539731625
14095,1285831.2479731624,1460931.2539731625
14096,1285831.2479731624,1460931.2539731625
14097,1285831.2479731624,1460931.2539731625
14098,1285831.2479731624,1460931.2539731625
14099,1285831.2479731624,1460931.2539731625
14100,1285831.2479731624,1460931.2539731625
14101,1285831.2479731624,1460931.2539731625
14102,1285831.2479731624,1460931.2539731625
14103,1285831.2479731624,1460931.2539731625
14104,1285831.2479731624,1460931.2539731625
14105,1285831.2479731624,1460931.2539731625
14106,1285831.2479731624,1460931.2539731625
14107,1285831.2479731624,1460931.2539731625
14108,1285831.2479731624,1460931.2539731625
14109,1285831.2479731624,1460931.2539731625
14110,1285831.2479731624,1460931.2539731625
14111,1285831.2479731624,1460931.2539731625
14112,1285831.2479731624,1460931.2539731625
14113,1285831.2479731624,1460931.2539731625
14114,1285831.2479731624,1460931.2539731625
14115,1285831.2479731624,1460931.2539731625
14116,1285831.2479731624,1460931.2539731625
14117,1285831.2479731624,1460931.2539731625
14118,1285831.2479731624,1460931.2539731625
14119,1285831.2479731624,1460931.2539731625
14120,1285831.2479731624,1460931.2539731625
14121,1285831.2479731624,1460931.2539731625
14122,1285831.2479731624,1460931.2539731625
14123,1285831.2479731624,1460931.2539731625
14124,1285831.2479731624,1460931.2539731625
14125,1285831.2479731624,1460931.2539731625
14126,1285831.2479731624,1460931.2539731625
14127,1285831.2479731624,1460931.2539731625
14128,1285831.2479731624,1460931.2539731625
14129,1285831.2479731624,1460931.2539731625
14130,1285831.2479731624,1460931.2539731625
14131,1285831.2479731624,1460931.2539731625
14132,1285831.2479731624,1460931.2539731625
14133,1285831.2479731624,1460931.2539731625
14134,1285831.2479731624,1460931.2539731625
14135,1285831.2479731624,1460931.2539731625
14136,1285831.2479731624,1460931.2539731625
14137,1285831.2479731624,1460931.2539731625
14138,1285831.2479731624,1460931.2539731625
14139,1285831.2479731624,1460931.2539731625
14140,1285831.2479731624,1460931.2539731625
14141,1285831.2479731624,1460931.2539731625
14142,1285831.2479731624,1460931.2539731625
14143,1285831.2479731624,1460931.2539731625
14144,1285831.2479731624,1460931.2539731625
14145,1285831.2479731624,1460931.2539731625
14146,1285831.2479731624,1460931.2539731625
14147,1285831.2479731624,1460931.2539731625
14148,1285831.2479731624,1460931.2539731625
14149,1285831.2479731624,1460931.2539731625
14150,1285831.2479731624,1460931.2539731625
14151,1285831.2479731624,1460931.2539731625
14152,1285831.2479731624,1460931.2539731625
14153,1285831.2479731624,1460931.2539731625
14154,1285831.2479731624,1460931.2539731625
14155,1285831.2479731624,1460931.2539731625
14156,1285831.2479731624,1460931.2539731625
14157,1285831.2479731624,1460931.2539731625
14158,1285831.2479731624,1460931.2539731625
14159,1285831.2479731624,1460931.2539731625
14160,1285831.2479731624,1460931.2539731625
14161,1285831.2479731624,1460931.2539731625
14162,1285831.2479731624,1460931.2539731625
14163,1285831.2479731624,1460931.2539731625
14164,1285831.2479731624,1460931.2539731625
14165,1285831.2479731624,1460931.2539731625
14166,1285831.2479731624,1460931.2539731625
14167,1285831.2479731624,1460931.2539731625
14168,1285831.2479731624,1460931.2539731625
14169,1285831.2479731624,1460931.2539731625
14170,1285831.2479731624,1460931.2539731625
14171,1285831.2479731624,1460931.2539731625
14172,1285831.2479731624,1460931.2539731625
14173,1285831.2479731624,1460931.2539731625
14174,1285831.2479731624,1460931.2539731625
14175,1285831.2479731624,1460931.2539731625
14176,1285831.2479731624,1460931.2539731625
14177,1285831.2479731624,1460931.2539731625
14178,1285831.2479731624,1460931.2539731625
14179,1285831.2479731624,1460931.2539731625
14180,1285831.2479731624,1460931.2539731625
14181,1285831.2479731624,1460931.2539731625
14182,1285831.2479731624,1460931.2539731625
14183,1285831.2479731624,1460931.2539731625
14184,1285831.2479731624,1460931.2539731625
14185,1285831.2479731624,1460931.2539731625
14186,1285831.2479731624,1460931.2539731625
14187,1285831.2479731624,1460931.2539731625
14188,1285831.2479731624,1460931.2539731625
14189,1285831.2479731624,1460931.2539731625
14190,1285831.2479731624,1460931.2539731625
14191,1285831.2479731624,1460931.2539731625
14192,1285831.2479731624,1460931.2539731625
14193,1285831.2479731624,1460931.2539731625
14194,1285831.2479731624,1460931.2539731625
14195,1285831.2479731624,1460931.2539731625
14196,1285831.2479731624,1460931.2539731625
14197,1285831.2479731624,1460931.2539731625
14198,1285831.2479731624,1460931.2539731625
14199,1285831.2479731624,1460931.2539731625
14200,1285831.2479731624,1460931.2539731625
14201,1285831.2479731624,1460931.2539731625
14202,1285831.2479731624,1460931.2539731625
14203,1285831.2479731624,1460931.2539731625
14204,1285831.2479731624,1460931.2539731625
14205,1285831.2479731624,1460931.2539731625
14206,1285831.2479731624,1460931.2539731625
14207,1285831.2479731624,1460931.2539731625
14208,1285831.2479731624,1460931.2539731625
14209,1285831.2479731624,1460931.2539731625
14210,1285831.2479731624,1460931.2539731625
14211,1285831.2479731624,1460931.2539731625
14212,1285831.2479731624,1460931.2539731625
14213,1285831.2479731624,1460931.2539731625
14214,1285831.2479731624,1460931.2539731625
14215,1285831.2479731624,1460931.2539731625
14216,1285831.2479731624,1460931.2539731625
14217,1285831.2479731624,1460931.2539731625
14218,1285831.2479731624,1460931.2539731625
14219,1285831.2479731624,1460931.2539731625
14220,1285831.2479731624,1460931.2539731625
14221,1285831.2479731624,1460931.2539731625
14222,1285831.2479731624,1460931.2539731625
14223,1285831.2479731624,1460931.2539731625
14224,1285831.2479731624,1460931.2539731625
14225,1285831.2479731624,1460931.2539731625
14226,1285831.2479731624,1460931.2539731625
14227,1285831.2479731624,1460931.2539731625
14228,1285831.2479731624,1460931.2539731625
14229,1285831.2479731624,1460931.2539731625
14230,1285831.2479731624,1460931.2539731625
14231,1285831.2479731624,1460931.2539731625
14232,1285831.2479731624,1460931.2539731625
14233,1285831.2479731624,1460931.2539731625
14234,1285831.2479731624,1460931.2539731625
14235,1285831.2479731624,1460931.2539731625
14236,1285831.2479731624,1460931.2539731625
14237,1285831.2479731624,1460931.2539731625
14238,1285831.2479731624,1460931.2539731625
14239,1285831.2479731624,1460931.2539731625
14240,1285831.2479731624,1460931.2539731625
14241,1285831.2479731624,1460931.2539731625
14242,1285831.2479731624,1460931.2539731625
14243,1285831.2479731624,1460931.2539731625
14244,1285831.2479731624,1460931.2539731625
14245,1285831.2479731624,1460931.2539731625
14246,1285831.2479731624,1460931.2539731625
14247,1285831.2479731624,1460931.2539731625
14248,1285831.2479731624,1460931.2539731625
14249,1285831.2479731624,1460931.2539731625
14250,1285831.2479731624,1460931.2539731625
14251,1285831.2479731624,1460931.2539731625
14252,1285831.2479731624,1460931.2539731625
14253,1285831.2479731624,1460931.2539731625
14254,1285831.2479731624,1460931.2539731625
14255,1285831.2479731624,1460931.2539731625
14256,1285831.2479731624,1460931.2539731625
14257,1285831.2479731624,1460931.2539731625
14258,1285831.2479731624,1460931.2539731625
14259,1285831.2479731624,1460931.2539731625
14260,1285831.2479731624,1460931.2539731625
14261,1285831.2479731624,1460931.2539731625
14262,1285831.2479731624,1460931.2539731625
14263,1285831.2479731624,1460931.2539731625
14264,1285831.2479731624,1460931.2539731625
14265,1285831.2479731624,1460931.2539731625
14266,1285831.2479731624,1460931.2539731625
14267,1285831.2479731624,1460931.2539731625
14268,1285831.2479731624,1460931.2539731625
14269,1285831.2479731624,1460931.2539731625
14270,1285831.2479731624,1460931.2539731625
14271,1285831.2479731624,1460931.2539731625
14272,1285831.2479731624,1460931.2539731625
14273,1285831.2479731624,1460931.2539731625
14274,1285831.2479731624,1460931.2539731625
14275,1285831.2479731624,1460931.2539731625
14276,1285831.2479731624,1460931.2539731625
14277,1285831.2479731624,1460931.2539731625
14278,1285831.2479731624,1460931.2539731625
14279,1285831.2479731624,1460931.2539731625
14280,1285831.2479731624,1460931.2539731625
14281,1285831.2479731624,1460931.2539731625
14282,1285831.2479731624,1460931.2539731625
14283,1285831.2479731624,1460931.2539731625
14284,1285831.2479731624,1460931.2539731625
14285,1285831.2479731624,1460931.2539731625
14286,1285831.2479731624,1460931.2539731625
14287,1285831.2479731624,1460931.2539731625
14288,1285831.2479731624,1460931.2539731625
14289,1285831.2479731624,1460931.2539731625
14290,1285831.2479731624,1460931.2539731625
14291,1285831.2479731624,1460931.2539731625
14292,1285831.2479731624,1460931.2539731625
14293,1285831.2479731624,1460931.2539731625
14294,1285831.2479731624,1460931.2539731625
14295,1285831.2479731624,1460931.2539731625
14296,1285831.2479731624,1460931.2539731625
14297,1285831.2479731624,1460931.2539731625
14298,1285831.2479731624,1460931.2539731625
14299,1285831.2479731624,1460931.2539731625
14300,1285831.2479731624,1460931.2539731625
14301,1285831.2479731624,1460931.2539731625
14302,1285831.2479731624,1460931.2539731625
14303,1285831.2479731624,1460931.2539731625
14304,1285831.2479731624,1460931.2539731625
14305,1285831.2479731624,1460931.2539731625
14306,1285831.2479731624,1460931.2539731625
14307,1285831.2479731624,1460931.2539731625
14308,1285831.2479731624,1460931.2539731625
14309,1285831.2479731624,1460931.2539731625
14310,1285831.2479731624,1460931.2539731625
14311,1285831.2479731624,1460931.2539731625
14312,1285831.2479731624,1460931.2539731625
14313,1285831.2479731624,1460931.2539731625
14314,1285831.2479731624,1460931.2539731625
14315,1285831.2479731624,1460931.2539731625
14316,1285831.2479731624,1460931.2539731625
14317,1285831.2479731624,1460931.2539731625
14318,1285831.2479731624,1460931.2539731625
14319,1285831.2479731624,1460931.2539731625
14320,1285831.2479731624,1460931.2539731625
14321,1285831.2479731624,1460931.2539731625
14322,1285831.2479731624,1460931.2539731625
14323,1285831.2479731624,1460931.2539731625
14324,1285831.2479731624,1460931.2539731625
14325,1285831.2479731624,1460931.2539731625
14326,1285831.2479731624,1460931.2539731625
14327,1285831.2479731624,1460931.2539731625
14328,1285831.2479731624,1460931.2539731625
14329,1285831.2479731624,1460931.2539731625
14330,1285831.2479731624,1460931.2539731625
14331,1285831.2479731624,1460931.2539731625
14332,1285831.2479731624,1460931.2539731625
14333,1285831.2479731624,1460931.2539731625
14334,1285831.2479731624,1460931.2539731625
14335,1285831.2479731624,1460931.2539731625
14336,1285831.2479731624,1460931.2539731625
14337,1285831.2479731624,1460931.2539731625
14338,1285831.2479731624,1460931.2539731625
14339,1285831.2479731624,1460931.2539731625
14340,1285831.2479731624,1460931.2539731625
14341,1285831.2479731624,1460931.2539731625
14342,1285831.2479731624,1460931.2539731625
14343,1285831.2479731624,1460931.2539731625
14344,1285831.2479731624,1460931.2539731625
14345,1285831.2479731624,1460931.2539731625
14346,1285831.2479731624,1460931.2539731625
14347,1285831.2479731624,1460931.2539731625
14348,1285831.2479731624,1460931.2539731625
14349,1285831.2479731624,1460931.2539731625
14350,1285831.2479731624,1460931.2539731625
14351,1285831.2479731624,1460931.2539731625
14352,1285831.2479731624,1460931.2539731625
14353,1285831.2479731624,1460931.2539731625
14354,1285831.2479731624,1460931.2539731625
14355,1285831.2479731624,1460931.2539731625
14356,1285831.2479731624,1460931.2539731625
14357,1285831.2479731624,1460931.2539731625
14358,1285831.2479731624,1460931.2539731625
14359,1285831.2479731624,1460931.2539731625
14360,1285831.2479731624,1460931.2539731625
14361,1285831.2479731624,1460931.2539731625
14362,1285831.2479731624,1460931.2539731625
14363,1285831.2479731624,1460931.2539731625
14364,1285831.2479731624,1460931.2539731625
14365,1285831.2479731624,1460931.2539731625
14366,1285831.2479731624,1460931.2539731625
14367,1285831.2479731624,1460931.2539731625
14368,1285831.2479731624,1460931.2539731625
14369,1285831.2479731624,1460931.2539731625
14370,1285831.2479731624,1460931.2539731625
14371,1285831.2479731624,1460931.2539731625
14372,1285831.2479731624,1460931.2539731625
14373,1285831.2479731624,1460931.2539731625
14374,1285831.2479731624,1460931.2539731625
14375,1285831.2479731624,1460931.2539731625
14376,1285831.2479731624,1460931.2539731625
14377,1285831.2479731624,1460931.2539731625
14378,1285831.2479731624,1460931.2539731625
14379,1285831.2479731624,1460931.2539731625
14380,1285831.2479731624,1460931.2539731625
14381,1285831.2479731624,1460931.2539731625
14382,1285831.2479731624,1460931.2539731625
14383,1285831.2479731624,1460931.2539731625
14384,1285831.2479731624,1460931.2539731625
14385,1285831.2479731624,1460931.2539731625
14386,1285831.2479731624,1460931.2539731625
14387,1285831.2479731624,1460931.2539731625
14388,1285831.2479731624,1460931.2539731625
14389,1285831.2479731624,1460931.2539731625
14390,1285831.2479731624,1460931.2539731625
14391,1285831.2479731624,1460931.2539731625
14392,1285831.2479731624,1460931.2539731625
14393,1285831.2479731624,1460931.2539731625
14394,1285831.2479731624,1460931.2539731625
14395,1285831.2479731624,1460931.2539731625
14396,1285831.2479731624,1460931.2539731625
14397,1285831.2479731624,1460931.2539731625
14398,1285831.2479731624,1460931.2539731625
14399,1285831.2479731624,1460931.2539731625
14400,1285831.2479731624,1460931.2539731625
14401,1285831.2479731624,1460931.2539731625
14402,1285831.2479731624,1460931.2539731625
14403,1285831.2479731624,1460931.2539731625
14404,1285831.2479731624,1460931.2539731625
14405,1285831.2479731624,1460931.2539731625
14406,1285831.2479731624,1460931.2539731625
14407,1285831.2479731624,1460931.2539731625
14408,1285831.2479731624,1460931.2539731625
14409,1285831.2479731624,1460931.2539731625
14410,1285831.2479731624,1460931.2539731625
14411,1285831.2479731624,1460931.2539731625
14412,1285831.2479731624,1460931.2539731625
14413,1285831.2479731624,1460931.2539731625
14414,1285831.2479731624,1460931.2539731625
14415,1285831.2479731624,1460931.2539731625
14416,1285831.2479731624,1460931.2539731625
14417,1285831.2479731624,1460931.2539731625
14418,1285831.2479731624,1460931.2539731625
14419,1285831.2479731624,1460931.2539731625
14420,1285831.2479731624,1460931.2539731625
14421,1285831.2479731624,1460931.2539731625
14422,1285831.2479731624,1460931.2539731625
14423,1285831.2479731624,1460931.2539731625
14424,1285831.2479731624,1460931.2539731625
14425,1285831.2479731624,1460931.2539731625
14426,1285831.2479731624,1460931.2539731625
14427,1285831.2479731624,1460931.2539731625
14428,1285831.2479731624,1460931.2539731625
14429,1285831.2479731624,1460931.2539731625
14430,1285831.2479731624,1460931.2539731625
14431,1285831.2479731624,1460931.2539731625
14432,1285831.2479731624,1460931.2539731625
14433,1285831.2479731624,1460931.2539731625
14434,1285831.2479731624,1460931.2539731625
14435,1285831.2479731624,1460931.2539731625
14436,1285831.2479731624,1460931.2539731625
14437,1285831.2479731624,1460931.2539731625
14438,1285831.2479731624,1460931.2539731625
14439,1285831.2479731624,1460931.2539731625
14440,1285831.2479731624,1460931.2539731625
14441,1285831.2479731624,1460931.2539731625
14442,1285831.2479731624,1460931.2539731625
14443,1285831.2479731624,1460931.2539731625
14444,1285831.2479731624,1460931.2539731625
14445,1285831.2479731624,1460931.2539731625
14446,1285831.2479731624,1460931.2539731625
14447,1285831.2479731624,1460931.2539731625
14448,1285831.2479731624,1460931.2539731625
14449,1285831.2479731624,1460931.2539731625
14450,1285831.2479731624,1460931.2539731625
14451,1285831.2479731624,1460931.2539731625
14452,1285831.2479731624,1460931.2539731625
14453,1285831.2479731624,1460931.2539731625
14454,1285831.2479731624,1460931.2539731625
14455,1285831.2479731624,1460931.2539731625
14456,1285831.2479731624,1460931.2539731625
14457,1285831.2479731624,1460931.2539731625
14458,1285831.2479731624,1460931.2539731625
14459,1285831.2479731624,1460931.2539731625
14460,1285831.2479731624,1460931.2539731625
14461,1285831.2479731624,1460931.2539731625
14462,1285831.2479731624,1460931.2539731625
14463,1285831.2479731624,1460931.2539731625
14464,1285831.2479731624,1460931.2539731625
14465,1285831.2479731624,1460931.2539731625
14466,1285831.2479731624,1460931.2539731625
14467,1285831.2479731624,1460931.2539731625
14468,1285831.2479731624,1460931.2539731625
14469,1285831.2479731624,1460931.2539731625
14470,1285831.2479731624,1460931.2539731625
14471,1285831.2479731624,1460931.2539731625
14472,1285831.2479731624,1460931.2539731625
14473,1285831.2479731624,1460931.2539731625
14474,1285831.2479731624,1460931.2539731625
14475,1285831.2479731624,1460931.2539731625
14476,1285831.2479731624,1460931.2539731625
14477,1285831.2479731624,1460931.2539731625
14478,1285831.2479731624,1460931.2539731625
14479,1285831.2479731624,1460931.2539731625
14480,1285831.2479731624,1460931.2539731625
14481,1285831.2479731624,1460931.2539731625
14482,1285831.2479731624,1460931.2539731625
14483,1285831.2479731624,1460931.2539731625
14484,1285831.2479731624,1460931.2539731625
14485,1285831.2479731624,1460931.2539731625
14486,1285831.2479731624,1460931.2539731625
14487,1285831.2479731624,1460931.2539731625
14488,1285831.2479731624,1460931.2539731625
14489,1285831.2479731624,1460931.2539731625
14490,1285831.2479731624,1460931.2539731625
14491,1285831.2479731624,1460931.2539731625
14492,1285831.2479731624,1460931.2539731625
14493,1285831.2479731624,1460931.2539731625
14494,1285831.2479731624,1460931.2539731625
14495,1285831.2479731624,1460931.2539731625
14496,1285831.2479731624,1460931.2539731625
14497,1285831.2479731624,1460931.2539731625
14498,1285831.2479731624,1460931.2539731625
14499,1285831.2479731624,1460931.2539731625
14500,1285831.2479731624,1460931.2539731625
14501,1285831.2479731624,1460931.2539731625
14502,1285831.2479731624,1460931.2539731625
14503,1285831.2479731624,1460931.2539731625
14504,1285831.2479731624,1460931.2539731625
14505,1285831.2479731624,1460931.2539731625
14506,1285831.2479731624,1460931.2539731625
14507,1285831.2479731624,1460931.2539731625
14508,1285831.2479731624,1460931.2539731625
14509,1285831.2479731624,1460931.2539731625
14510,1285831.2479731624,1460931.2539731625
14511,1285831.2479731624,1460931.2539731625
14512,995126.12416966,995126.12416966
14513,995126.12416966,995126.12416966
14514,995126.12416966,995126.12416966
14515,995126.12416966,995126.12416966
14516,995126.12416966,995126.12416966
14517,995126.12416966,995126.12416966
14518,995126.12416966,995126.12416966
14519,995126.12416966,995126.12416966
14520,995126.12416966,995126.12416966
14521,995126.12416966,995126.12416966
14522,995126.12416966,995126.12416966
14523,995126.12416966,995126.12416966
14524,995126.12416966,995126.12416966
14525,995126.12416966,995126.12416966
14526,995126.12416966,995126.12416966
14527,995126.12416966,995126.12416966
14528,995126.12416966,995126.12416966
14529,995126.12416966,995126.12416966
14530,995126.12416966,995126.12416966
14531,995126.12416966,995126.12416966
14532,995126.12416966,995126.12416966
14533,995126.12416966,995126.12416966
14534,995126.12416966,995126.12416966
14535,995126.12416966,995126.12416966
14536,995126.12416966,995126.12416966
14537,995126.12416966,995126.12416966
14538,995126.12416966,995126.12416966
14539,995126.12416966,995126.12416966
14540,995126.12416966,995126.12416966
14541,995126.12416966,995126.12416966
14542,995126.12416966,995126.12416966
14543,995126.12416966,995126.12416966
14544,995126.12416966,995126.12416966
14545,995126.12416966,995126.12416966
14546,995126.12416966,995126.12416966
14547,995126.12416966,995126.12416966
14548,995126.12416966,995126.12416966
14549,995126.12416966,995126.12416966
14550,995126.12416966,995126.12416966
14551,995126.12416966,995126.12416966
14552,995126.12416966,995126.12416966
14553,995126.12416966,995126.12416966
14554,995126.12416966,995126.12416966
14555,995126.12416966,995126.12416966
14556,995126.12416966,995126.12416966
14557,995126.12416966,995126.12416966
14558,995126.12416966,995126.12416966
14559,995126.12416966,995126.12416966
14560,995126.12416966,995126.12416966
14561,995126.12416966,995126.12416966
14562,995126.12416966,995126.12416966
14563,995126.12416966,995126.12416966
14564,995126.12416966,995126.12416966
14565,995126.12416966,995126.12416966
14566,995126.12416966,995126.12416966
14567,995126.12416966,995126.12416966
14568,995126.12416966,995126.12416966
14569,995126.12416966,995126.12416966
14570,995126.12416966,995126.12416966
14571,995126.12416966,995126.12416966
14572,995126.12416966,995126.12416966
14573,995126.12416966,995126.12416966
14574,995126.12416966,995126.12416966
14575,995126.12416966,995126.12416966
14576,995126.12416966,995126.12416966
14577,995126.12416966,995126.12416966
14578,995126.12416966,995126.12416966
14579,995126.12416966,995126.12416966
14580,995126.12416966,995126.12416966
14581,995126.12416966,995126.12416966
14582,995126.12416966,995126.12416966
14583,995126.12416966,995126.12416966
14584,995126.12416966,995126.12416966
14585,995126.12416966,995126.12416966
14586,995126.12416966,995126.12416966
14587,995126.12416966,995126.12416966
14588,995126.12416966,995126.12416966
14589,995126.12416966,995126.12416966
14590,995126.12416966,995126.12416966
14591,995126.12416966,995126.12416966
14592,995126.12416966,995126.12416966
14593,995126.12416966,995126.12416966
14594,995126.12416966,995126.12416966
14595,995126.12416966,995126.12416966
14596,995126.12416966,995126.12416966
14597,995126.12416966,995126.12416966
14598,995126.12416966,995126.12416966
14599,995126.12416966,995126.12416966
14600,995126.12416966,995126.12416966
14601,995126.12416966,995126.12416966
14602,995126.12416966,995126.12416966
14603,995126.12416966,995126.12416966
14604,995126.12416966,995126.12416966
14605,995126.12416966,995126.12416966
14606,995126.12416966,995126.12416966
14607,995126.12416966,995126.12416966
14608,995126.12416966,995126.12416966
14609,995126.12416966,995126.12416966
14610,995126.12416966,995126.12416966
14611,995126.12416966,995126.12416966
14612,995126.12416966,995126.12416966
14613,995126.12416966,995126.12416966
14614,995126.12416966,995126.12416966
14615,995126.12416966,995126.12416966
14616,995126.12416966,995126.12416966
14617,995126.12416966,995126.12416966
14618,995126.12416966,995126.12416966
14619,995126.12416966,995126.12416966
14620,995126.12416966,995126.12416966
14621,995126.12416966,995126.12416966
14622,995126.12416966,995126.12416966
14623,995126.12416966,995126.12416966
14624,995126.12416966,995126.12416966
14625,995126.12416966,995126.12416966
14626,995126.12416966,995126.12416966
14627,995126.12416966,995126.12416966
14628,995126.12416966,995126.12416966
14629,995126.12416966,995126.12416966
14630,995126.12416966,995126.12416966
14631,995126.12416966,995126.12416966
14632,995126.12416966,995126.12416966
14633,995126.12416966,995126.12416966
14634,995126.12416966,995126.12416966
14635,995126.12416966,995126.12416966
14636,995126.12416966,995126.12416966
14637,995126.12416966,995126.12416966
14638,995126.12416966,995126.12416966
14639,995126.12416966,995126.12416966
14640,995126.12416966,995126.12416966
14641,995126.12416966,995126.12416966
14642,995126.12416966,995126.12416966
14643,995126.12416966,995126.12416966
14644,995126.12416966,995126.12416966
14645,995126.12416966,995126.12416966
14646,995126.12416966,995126.12416966
14647,995126.12416966,995126.12416966
14648,995126.12416966,995126.12416966
14649,995126.12416966,995126.12416966
14650,995126.12416966,995126.12416966
14651,995126.12416966,995126.12416966
14652,995126.12416966,995126.12416966
14653,995126.12416966,995126.12416966
14654,995126.12416966,995126.12416966
14655,995126.12416966,995126.12416966
14656,995126.12416966,995126.12416966
14657,995126.12416966,995126.12416966
14658,995126.12416966,995126.12416966
14659,995126.12416966,995126.12416966
14660,995126.12416966,995126.12416966
14661,995126.12416966,995126.12416966
14662,995126.12416966,995126.12416966
14663,995126.12416966,995126.12416966
14664,995126.12416966,995126.12416966
14665,995126.12416966,995126.12416966
14666,995126.12416966,995126.12416966
14667,995126.12416966,995126.12416966
14668,995126.12416966,995126.12416966
14669,995126.12416966,995126.12416966
14670,995126.12416966,995126.12416966
14671,995126.12416966,995126.12416966
14672,995126.12416966,995126.12416966
14673,995126.12416966,995126.12416966
14674,995126.12416966,995126.12416966
14675,995126.12416966,995126.12416966
14676,995126.12416966,995126.12416966
14677,995126.12416966,995126.12416966
14678,995126.12416966,995126.12416966
14679,995126.12416966,995126.12416966
14680,995126.12416966,995126.12416966
14681,995126.12416966,995126.12416966
14682,995126.12416966,995126.12416966
14683,995126.12416966,995126.12416966
14684,995126.12416966,995126.12416966
14685,995126.12416966,995126.12416966
14686,995126.12416966,995126.12416966
14687,995126.12416966,995126.12416966
14688,995126.12416966,995126.12416966
14689,995126.12416966,995126.12416966
14690,995126.12416966,995126.12416966
14691,995126.12416966,995126.12416966
14692,995126.12416966,995126.12416966
14693,995126.12416966,995126.12416966
14694,995126.12416966,995126.12416966
14695,995126.12416966,995126.12416966
14696,995126.12416966,995126.12416966
14697,995126.12416966,995126.12416966
14698,995126.12416966,995126.12416966
14699,995126.12416966,995126.12416966
14700,995126.12416966,995126.12416966
14701,995126.12416966,995126.12416966
14702,995126.12416966,995126.12416966
14703,995126.12416966,995126.12416966
14704,995126.12416966,995126.12416966
14705,995126.12416966,995126.12416966
14706,995126.12416966,995126.12416966
14707,995126.12416966,995126.12416966
14708,995126.12416966,995126.12416966
14709,995126.12416966,995126.12416966
14710,995126.12416966,995126.12416966
14711,995126.12416966,995126.12416966
14712,995126.12416966,995126.12416966
14713,995126.12416966,995126.12416966
14714,995126.12416966,995126.12416966
14715,995126.12416966,995126.12416966
14716,995126.12416966,995126.12416966
14717,995126.12416966,995126.12416966
14718,995126.12416966,995126.12416966
14719,995126.12416966,995126.12416966
14720,995126.12416966,995126.12416966
14721,995126.12416966,995126.12416966
14722,995126.12416966,995126.12416966
14723,995126.12416966,995126.12416966
14724,995126.12416966,995126.12416966
14725,995126.12416966,995126.12416966
14726,995126.12416966,995126.12416966
14727,995126.12416966,995126.12416966
14728,995126.12416966,995126.12416966
14729,995126.12416966,995126.12416966
14730,995126.12416966,995126.12416966
14731,995126.12416966,995126.12416966
14732,995126.12416966,995126.12416966
14733,995126.12416966,995126.12416966
14734,995126.12416966,995126.12416966
14735,995126.12416966,995126.12416966
14736,995126.12416966,995126.12416966
14737,995126.12416966,995126.12416966
14738,995126.12416966,995126.12416966
14739,995126.12416966,995126.12416966
14740,995126.12416966,995126.12416966
14741,995126.12416966,995126.12416966
14742,995126.12416966,995126.12416966
14743,995126.12416966,995126.12416966
14744,995126.12416966,995126.12416966
14745,995126.12416966,995126.12416966
14746,995126.12416966,995126.12416966
14747,995126.12416966,995126.12416966
14748,995126.12416966,995126.12416966
14749,995126.12416966,995126.12416966
14750,995126.12416966,995126.12416966
14751,995126.12416966,995126.12416966
14752,995126.12416966,995126.12416966
14753,995126.12416966,995126.12416966
14754,995126.12416966,995126.12416966
14755,995126.12416966,995126.12416966
14756,995126.12416966,995126.12416966
14757,995126.12416966,995126.12416966
14758,995126.12416966,995126.12416966
14759,995126.12416966,995126.12416966
14760,995126.12416966,995126.12416966
14761,995126.12416966,995126.12416966
14762,995126.12416966,995126.12416966
14763,995126.12416966,995126.12416966
14764,995126.12416966,995126.12416966
14765,995126.12416966,995126.12416966
14766,995126.12416966,995126.12416966
14767,995126.12416966,995126.12416966
14768,995126.12416966,995126.12416966
14769,995126.12416966,995126.12416966
14770,995126.12416966,995126.12416966
14771,995126.12416966,995126.12416966
14772,995126.12416966,995126.12416966
14773,995126.12416966,995126.12416966
14774,995126.12416966,995126.12416966
14775,995126.12416966,995126.12416966
14776,995126.12416966,995126.12416966
14777,995126.12416966,995126.12416966
14778,995126.12416966,995126.12416966
14779,995126.12416966,995126.12416966
14780,995126.12416966,995126.12416966
14781,995126.12416966,995126.12416966
14782,995126.12416966,995126.12416966
14783,995126.12416966,995126.12416966
14784,995126.12416966,995126.12416966
14785,995126.12416966,995126.12416966
14786,995126.12416966,995126.12416966
14787,995126.12416966,995126.12416966
14788,995126.12416966,995126.12416966
14789,995126.12416966,995126.12416966
14790,995126.12416966,995126.12416966
